"icao","name","city","country","lat","lon","elev_ft","size","continent","runway_ft","paved"
"K9G3","Akron Airport/Jesson Field","Akron","US","43.021099","-78.482498","840","small_airport","NA","3270","1"
"K9G8","Ebensburg Airport","Ebensburg","US","40.461201","-78.7752","2099","small_airport","NA","3204","1"
"K9K7","Ellsworth Municipal Airport","Ellsworth","US","38.75232","-98.228817","1615","small_airport","NA","4500","1"
"K9K8","Kingman Airport Clyde Cessna Field","Kingman","US","37.66899872","-98.12390137","1607","small_airport","NA","4300","1"
"K9L2","Edwards Af Aux North Base Airport","Edwards","US","34.99079895019531","-117.86299896240234","2299","small_airport","NA","5998","1"
"K9M4","Ackerman Choctaw County Airport","Ackerman","US","33.30172","-89.227352","552","small_airport","NA","3000","1"
"K9M6","Kelly Airport","Oak Grove","US","32.849201","-91.4039","112","small_airport","NA","3799","1"
"K9M8","Sheridan Municipal Airport","Sheridan","US","34.327419","-92.351289","232","small_airport","NA","3202","1"
"K9S2","Scobey Airport","Scobey","US","48.807565","-105.439253","2432","small_airport","NA","4020","1"
"K9S4","Mineral County Airport","Superior","US","47.168301","-114.853996","2787","small_airport","NA","3450","1"
"K9S5","Three Forks Airport","Three Forks","US","45.878101","-111.569","4089","small_airport","NA","5100","1"
"K9S9","Lexington Airport","Lexington","US","45.454102","-119.690001","1634","small_airport","NA","4155","1"
"K9U0","Turner Airport","Turner","US","48.854198","-108.408997","3049","small_airport","NA","3612","1"
"K9U3","Austin Airport","Austin","US","39.467708","-117.197576","5730","small_airport","NA","6000","1"
"K9U4","Dixon Airport","Dixon","US","41.038299560547","-107.49700164795","6520","small_airport","NA","7000","1"
"K9U7","Currant Ranch Airport","Currant","US","38.736000061035156","-115.4800033569336","5181","small_airport","NA","5100","0"
"K9V5","Modisett Airport","Rushville","US","42.736485","-102.444291","3751","small_airport","NA","3900","1"
"K9V6","Martin Municipal Airport","Martin","US","43.165625","-101.71273","3293","small_airport","NA","3699","1"
"K9V7","Eads Municipal Airport","Eads","US","38.478479","-102.810869","4245","small_airport","NA","3860","1"
"K9V9","Chamberlain Municipal Airport","Chamberlain","US","43.7661018371582","-99.32129669189453","1695","small_airport","NA","4299","1"
"K9Y1","Weydahl Field","Killdeer","US","47.392799377441406","-102.77100372314453","2256","small_airport","NA","4200","1"
"KA08","Vaiden Field","Marion","US","32.512402","-87.385597","225","small_airport","NA","6400","1"
"KA09","Eagle Airpark","Bullhead City","US","34.887533","-114.616638","485","small_airport","NA","4800","1"
"KA20","Sun Valley Airport","Bullhead City","US","35.005944","-114.565076","725","small_airport","NA","3700","1"
"KA24","California Pines Airport","Alturas","US","41.412399","-120.683998","4398","small_airport","NA","4159","1"
"KA30","Scott Valley Airport","Etna","US","41.558201","-122.855003","2728","small_airport","NA","3700","1"
"KA32","Butte Valley Airport","Dorris","US","41.887199","-121.975998","4243","small_airport","NA","4300","1"
"KA34","Dayton Valley Airpark","Dayton/Carson City","US","39.238581","-119.555023","4414","small_airport","NA","5343","1"
"KA39","Ak-Chin Regional Airport","Maricopa","US","32.990806","-111.918528","1300","small_airport","NA","4751","1"
"KA50","Colorado Springs East Airport","Ellicott","US","38.874401","-104.410004","6145","small_airport","NA","4500","0"
"KAAA","Logan County Airport","Lincoln","US","40.158699","-89.334999","597","small_airport","NA","4000","1"
"KAAF","Apalachicola Regional Airport","Apalachicola","US","29.727501","-85.027496","20","small_airport","NA","5425","1"
"KAAO","Colonel James Jabara Airport","Wichita","US","37.74760056","-97.22109985","1421","small_airport","NA","6101","1"
"KAAS","Taylor County Airport","Campbellsville","US","37.358254","-85.309434","921","small_airport","NA","5004","1"
"KAAT","Alturas Municipal Airport","Alturas","US","41.482736","-120.565671","4378","small_airport","NA","4228","1"
"KABE","Lehigh Valley International Airport","Allentown/Bethlehem","US","40.651773","-75.442797","393","medium_airport","NA","7599","1"
"KABI","Abilene Regional Airport","Abilene","US","32.4113006592","-99.68190002440001","1791","medium_airport","NA","7208","1"
"KABQ","Albuquerque International Sunport","Albuquerque","US","35.039976","-106.608925","5355","large_airport","NA","13793","1"
"KABR","Aberdeen Regional Airport","Aberdeen","US","45.449100494384766","-98.42179870605469","1302","medium_airport","NA","6901","1"
"KABY","Southwest Georgia Regional Airport","Albany","US","31.532946","-84.196215","197","medium_airport","NA","6601","1"
"KACB","Antrim County Airport","Bellaire","US","44.988602","-85.198402","623","small_airport","NA","5003","1"
"KACJ","Jimmy Carter Regional Airport","Americus","US","32.110802","-84.188904","468","small_airport","NA","6011","1"
"KACK","Nantucket Memorial Airport","Nantucket","US","41.25310135","-70.06020355","47","medium_airport","NA","6303","1"
"KACP","Allen Parish Airport","Oakdale","US","30.750299","-92.688301","107","small_airport","NA","5000","1"
"KACQ","Waseca Municipal Airport","Waseca","US","44.073502","-93.552902","1126","small_airport","NA","3399","1"
"KACT","Waco Regional Airport","Waco","US","31.611299514770508","-97.23049926757812","516","medium_airport","NA","7107","1"
"KACV","California Redwood Coast-Humboldt County Airport","Arcata/Eureka","US","40.978101","-124.109","221","medium_airport","NA","6046","1"
"KACY","Atlantic City International Airport","Atlantic City","US","39.456201","-74.577511","75","medium_airport","NA","10001","1"
"KACZ","Henderson Field","Wallace","US","34.717899","-78.003601","39","small_airport","NA","4153","1"
"KADC","Wadena Municipal Airport","Wadena","US","46.450298","-95.210999","1369","small_airport","NA","4007","1"
"KADG","Lenawee County Airport","Adrian","US","41.866205","-84.077983","798","small_airport","NA","5001","1"
"KADH","Ada Regional Airport","Ada","US","34.805214","-96.671988","1016","medium_airport","NA","6203","1"
"KADM","Ardmore Municipal Airport","Ardmore","US","34.30301","-97.0196342","777","small_airport","NA","9002","1"
"KADS","Addison Airport","Dallas","US","32.9686012268","-96.8364028931","644","small_airport","NA","7203","1"
"KADT","Atwood-Rawlins City-County Airport","Atwood","US","39.841209","-101.043248","2991","small_airport","NA","5000","1"
"KADU","Audubon County Airport","Audubon","US","41.701401","-94.920502","1287","small_airport","NA","3641","1"
"KADW","Joint Base Andrews","Camp Springs","US","38.810799","-76.866997","280","medium_airport","NA","11301","1"
"KAEG","Double Eagle II Airport","Albuquerque","US","35.145199","-106.794998","5837","medium_airport","NA","7398","1"
"KAEJ","Central Colorado Regional Airport","Buena Vista","US","38.812906","-106.120062","7946","small_airport","NA","8303","1"
"KAEL","Albert Lea Municipal Airport","Albert Lea","US","43.68149948","-93.36720276","1260","small_airport","NA","5000","1"
"KAEX","Alexandria International Airport","Alexandria","US","31.325828","-92.546702","89","medium_airport","NA","9352","1"
"KAFF","USAF Academy Airfield","Colorado Springs","US","38.972497","-104.821125","6572","small_airport","NA","4501","1"
"KAFJ","Washington County Airport","Washington","US","40.136501","-80.290199","1184","small_airport","NA","5004","1"
"KAFK","Nebraska City Municipal Airport","Nebraska City","US","40.606899","-95.8657","1165","small_airport","NA","4501","1"
"KAFO","Afton Municipal Airport","Afton","US","42.7112007141","-110.942001343","6221","small_airport","NA","7025","1"
"KAFP","Anson County Airport - Jeff Cloud Field","Wadesboro","US","35.020599","-80.077103","300","small_airport","NA","5498","1"
"KAFW","Perot Field/Fort Worth Alliance Airport","Fort Worth","US","32.99044","-97.31947","722","medium_airport","NA","11125","1"
"KAGC","Allegheny County Airport","Pittsburgh","US","40.354401","-79.930199","1252","medium_airport","NA","6501","1"
"KAGO","Magnolia Municipal Airport / Ralph C Weiser Field","Magnolia","US","33.228001","-93.217002","319","small_airport","NA","5007","1"
"KAGR","MacDill Air Force Base Auxiliary Field","Avon Park","US","27.6506","-81.349403","68","small_airport","NA","8000","1"
"KAGS","Augusta Regional At Bush Field","Augusta","US","33.3699","-81.9645","144","medium_airport","NA","8001","1"
"KAGZ","Wagner Municipal Airport","Wagner","US","43.064913","-98.296654","1475","small_airport","NA","3500","1"
"KAHC","Amedee Army Air Field","Herlong","US","40.26620102","-120.1529999","4012","small_airport","NA","10000","1"
"KAHH","Amery Municipal Airport","Amery","US","45.2811012268","-92.37539672850001","1088","small_airport","NA","4002","1"
"KAHN","Athens Ben Epps Airport","Athens","US","33.948842","-83.325634","808","medium_airport","NA","6122","1"
"KAHQ","Wahoo Municipal Airport","Wahoo","US","41.2412986755","-96.59400177","1224","small_airport","NA","4100","1"
"KAIA","Alliance Municipal Airport","Alliance","US","42.052543","-102.803965","3931","medium_airport","NA","9203","1"
"KAIB","Hopkins Field","Nucla","US","38.239025","-108.563354","5940","small_airport","NA","5212","1"
"KAID","Anderson Municipal Darlington Field","Anderson","US","40.10860061649999","-85.6129989624","919","small_airport","NA","5400","1"
"KAIG","Langlade County Airport","Antigo","US","45.154202","-89.110703","1521","small_airport","NA","4010","1"
"KAIK","Aiken Regional Airport","Aiken","US","33.649399","-81.684998","528","small_airport","NA","5500","1"
"KAIO","Atlantic Municipal Airport","Atlantic","US","41.40729904","-95.04689789","1165","small_airport","NA","5000","1"
"KAIT","Aitkin Municipal Airport Steve Kurtz Field","Aitkin","US","46.548401","-93.676804","1205","small_airport","NA","4000","1"
"KAIV","George Downer Airport","Aliceville","US","33.106499","-88.1978","150","small_airport","NA","5001","1"
"KAIZ","Lee C Fine Memorial Airport","Kaiser Lake Ozark","US","38.0960006714","-92.54949951170002","869","small_airport","NA","6497","1"
"KAJG","Mount Carmel Municipal Airport","Mount Carmel","US","38.606499","-87.7267","429","small_airport","NA","4500","1"
"KAJO","Corona Municipal Airport","Corona","US","33.897701","-117.601997","533","small_airport","NA","3200","1"
"KAJR","Habersham County Airport","Cornelia","US","34.499901","-83.556702","1448","small_airport","NA","5503","1"
"KAJZ","Blake Field","Delta","US","38.7864","-108.064003","5193","small_airport","NA","5598","1"
"KAKH","Gastonia Municipal Airport","Gastonia","US","35.202598","-81.149902","798","small_airport","NA","3769","1"
"KAKO","Colorado Plains Regional Airport","Akron","US","40.1755981445","-103.222000122","4714","small_airport","NA","7001","1"
"KAKQ","Wakefield Municipal Airport","Wakefield","US","36.98720169067383","-77.0010986328125","113","small_airport","NA","4337","1"
"KAKR","Akron Fulton International Airport","Akron","US","41.037355","-81.46784","1067","medium_airport","NA","6336","1"
"KALB","Albany International Airport","Albany","US","42.748299","-73.801697","285","large_airport","NA","8500","1"
"KALI","Alice International Airport","Alice","US","27.7409","-98.026901","178","medium_airport","NA","5997","1"
"KALM","Alamogordo White Sands Regional Airport","Alamogordo","US","32.837818","-105.993149","4200","medium_airport","NA","9207","1"
"KALN","St Louis Regional Airport","Alton/St Louis","US","38.89030075069999","-90.0459976196","544","medium_airport","NA","8099","1"
"KALO","Waterloo Regional Airport","Waterloo","US","42.557098388671875","-92.40029907226562","873","medium_airport","NA","8399","1"
"KALS","San Luis Valley Regional Airport/Bergman Field","Alamosa","US","37.434898","-105.866997","7539","medium_airport","NA","8521","1"
"KALW","Walla Walla Regional Airport","Walla Walla","US","46.09489822","-118.288002","1194","medium_airport","NA","6527","1"
"KALX","Thomas C Russell Field","Alexander City","US","32.914699554399995","-85.9629974365","686","small_airport","NA","5422","1"
"KAMA","Rick Husband Amarillo International Airport","Amarillo","US","35.217857","-101.706444","3607","medium_airport","NA","13502","1"
"KAMG","Bacon County Airport","Alma","US","31.536100387573242","-82.50659942626953","200","small_airport","NA","5000","1"
"KAMN","Gratiot Community Airport","Alma","US","43.322101593","-84.68800354","754","small_airport","NA","5004","1"
"KAMT","Alexander Salamon Airport","West Union","US","38.851501","-83.566299","896","small_airport","NA","3558","1"
"KAMW","Ames Municipal Airport","Ames","US","41.992001","-93.621803","956","small_airport","NA","5701","1"
"KANB","Anniston Regional Airport","Anniston","US","33.5882","-85.8581","612","medium_airport","NA","7002","1"
"KAND","Anderson Regional Airport","Anderson","US","34.4945983887","-82.70939636230001","782","medium_airport","NA","6002","1"
"KANE","Anoka County-Blaine (Janes Field) Airport","Minneapolis","US","45.145","-93.211401","912","small_airport","NA","5000","1"
"KANJ","Sault Ste Marie Municipal Airport Sanderson Field","Sault Ste Marie","US","46.479198","-84.368401","716","small_airport","NA","5234","1"
"KANK","Salida Airport - Harriet Alexander Field","Salida","US","38.5383","-106.049004","7523","small_airport","NA","7351","1"
"KANQ","Tri State Steuben County Airport","Angola","US","41.639702","-85.083504","995","small_airport","NA","4540","1"
"KANW","Ainsworth Regional Airport","Ainsworth","US","42.579201","-99.992995","2589","small_airport","NA","6824","1"
"KANY","Anthony Municipal Airport","Anthony","US","37.158501","-98.079597","1340","small_airport","NA","3598","1"
"KAOC","Arco Butte County Airport","Arco","US","43.6035","-113.334","5332","small_airport","NA","6610","1"
"KAOH","Lima Allen County Airport","Lima","US","40.706902","-84.026703","975","small_airport","NA","6000","1"
"KAOO","Altoona Blair County Airport","Altoona","US","40.296398","-78.32","1503","medium_airport","NA","5465","1"
"KAOV","Ava Bill Martin Memorial Airport","Ava","US","36.971901","-92.6819","1311","small_airport","NA","3634","1"
"KAPA","Centennial Airport","Denver","US","39.57009888","-104.848999","5885","medium_airport","NA","10001","1"
"KAPC","Napa County Airport","Napa","US","38.2132","-122.280998","35","small_airport","NA","5930","1"
"KAPF","Naples Municipal Airport","Naples","US","26.1525993347","-81.7752990723","8","medium_airport","NA","6600","1"
"KAPG","Phillips Army Air Field","Aberdeen","US","39.466202","-76.1688","57","medium_airport","NA","7998","1"
"KAPN","Alpena County Regional Airport","Alpena","US","45.0780983","-83.56030273","690","medium_airport","NA","9001","1"
"KAPT","Marion County Airport - Brown Field","Jasper","US","35.060699","-85.585297","641","small_airport","NA","3498","1"
"KAPV","Apple Valley Airport","Apple Valley","US","34.575298309299995","-117.185997009","3062","small_airport","NA","6498","1"
"KAPY","Zapata County Airport","Zapata","US","26.968799591099998","-99.2489013672","422","small_airport","NA","5000","1"
"KAQO","Llano Municipal Airport","Llano","US","30.783700942993","-98.662002563477","1102","small_airport","NA","4202","1"
"KAQP","Appleton Municipal Airport","Appleton","US","45.228239","-96.005856","1020","small_airport","NA","3500","1"
"KAQR","Atoka Municipal Airport","Atoka","US","34.398300170898","-96.148101806641","590","small_airport","NA","3015","1"
"KAQW","Harriman and West Airport","North Adams","US","42.6959","-73.170403","654","small_airport","NA","4300","1"
"KAQX","Allendale County Airport","Allendale","US","32.995098","-81.270203","161","small_airport","NA","4990","1"
"KARA","Acadiana Regional Airport","New Iberia","US","30.0378","-91.883904","24","medium_airport","NA","8002","1"
"KARB","Ann Arbor Municipal Airport","Ann Arbor","US","42.2229995728","-83.74559783939999","839","small_airport","NA","3505","1"
